Record,loggingTime(txt),Latitude,Longitude,Altitude,Speed,GForceX,GForceY,GForceZ,Lap,GyroX,GyroY,GyroZ
1,2025-05-17T13:58:23.160,37.4086268,-121.1091257,57.1,0.04,-0.001,-0.015,0.997,0,0.49,-0.37,0.21
2,2025-05-17T13:58:23.200,37.4086267,-121.1091256,57.1,0.01,0.000,-0.015,0.997,0,0.49,-0.37,0.21
3,2025-05-17T13:58:23.240,37.4086267,-121.1091256,57.1,0.02,0.000,-0.014,0.998,0,0.49,-0.37,0.21
4,2025-05-17T13:58:23.280,37.4086267,-121.1091256,57.1,0.01,0.000,-0.014,0.998,0,0.49,-0.37,0.20
5,2025-05-17T13:58:23.320,37.4086267,-121.1091255,57.1,0.01,0.001,-0.014,0.999,0,0.49,-0.37,0.20
6,2025-05-17T13:58:23.360,37.4086267,-121.1091255,57.1,0.04,0.001,-0.014,0.999,0,0.49,-0.38,0.20
7,2025-05-17T13:58:23.400,37.4086267,-121.1091255,57.1,0.02,0.001,-0.014,0.999,0,0.49,-0.39,0.20
8,2025-05-17T13:58:23.440,37.4086267,-121.1091255,57.1,0.04,0.001,-0.014,0.998,0,0.48,-0.40,0.20
9,2025-05-17T13:58:23.480,37.4086267,-121.1091254,57.1,0.02,0.001,-0.014,0.998,0,0.49,-0.41,0.19
10,2025-05-17T13:58:23.520,37.4086267,-121.1091254,57.1,0.04,0.002,-0.014,0.998,0,0.49,-0.40,0.19
11,2025-05-17T13:58:23.560,37.4086266,-121.1091254,57.1,0.04,0.001,-0.014,0.998,0,0.50,-0.40,0.19
12,2025-05-17T13:58:23.600,37.4086266,-121.1091253,57.2,0.03,0.001,-0.014,0.998,0,0.50,-0.40,0.19
13,2025-05-17T13:58:23.640,37.4086266,-121.1091253,57.2,0.02,0.001,-0.014,0.998,0,0.50,-0.39,0.19
14,2025-05-17T13:58:23.680,37.4086266,-121.1091253,57.2,0.03,0.001,-0.014,0.999,0,0.50,-0.38,0.19
15,2025-05-17T13:58:23.720,37.4086266,-121.1091253,57.2,0.05,0.001,-0.014,0.998,0,0.50,-0.38,0.19
16,2025-05-17T13:58:23.760,37.4086266,-121.1091253,57.2,0.03,0.001,-0.014,0.998,0,0.50,-0.38,0.19
17,2025-05-17T13:58:23.800,37.4086266,-121.1091253,57.2,0.05,0.001,-0.014,0.998,0,0.50,-0.38,0.20
18,2025-05-17T13:58:23.840,37.4086265,-121.1091254,57.2,0.09,0.001,-0.014,0.998,0,0.50,-0.39,0.20
19,2025-05-17T13:58:23.880,37.4086265,-121.1091254,57.2,0.09,0.001,-0.014,0.998,0,0.50,-0.39,0.20
20,2025-05-17T13:58:23.920,37.4086266,-121.1091254,57.2,0.05,0.001,-0.014,0.998,0,0.49,-0.40,0.20
21,2025-05-17T13:58:23.960,37.4086266,-121.1091254,57.2,0.04,0.001,-0.014,0.998,0,0.48,-0.40,0.20
22,2025-05-17T13:58:24.000,37.4086266,-121.1091254,57.2,0.00,0.001,-0.014,0.998,0,0.48,-0.39,0.20
23,2025-05-17T13:58:24.040,37.4086266,-121.1091255,57.2,0.08,0.001,-0.015,0.998,0,0.48,-0.38,0.20
24,2025-05-17T13:58:24.080,37.4086266,-121.1091256,57.2,0.11,0.001,-0.015,0.998,0,0.48,-0.38,0.20
25,2025-05-17T13:58:24.120,37.4086267,-121.1091256,57.2,0.10,0.001,-0.015,0.998,0,0.48,-0.38,0.20
26,2025-05-17T13:58:24.160,37.4086267,-121.1091255,57.2,0.05,0.001,-0.014,0.998,0,0.49,-0.38,0.20
27,2025-05-17T13:58:24.200,37.4086267,-121.1091254,57.2,0.10,0.001,-0.014,0.998,0,0.49,-0.38,0.20
28,2025-05-17T13:58:24.240,37.4086267,-121.1091254,57.2,0.07,0.001,-0.014,0.998,0,0.49,-0.38,0.20
29,2025-05-17T13:58:24.280,37.4086267,-121.1091254,57.2,0.04,0.002,-0.014,0.999,0,0.50,-0.38,0.19
30,2025-05-17T13:58:24.320,37.4086267,-121.1091254,57.2,0.05,0.002,-0.014,0.999,0,0.50,-0.38,0.19
31,2025-05-17T13:58:24.360,37.4086268,-121.1091255,57.2,0.04,0.002,-0.014,0.998,0,0.51,-0.38,0.20
32,2025-05-17T13:58:24.400,37.4086269,-121.1091256,57.2,0.12,0.001,-0.014,0.998,0,0.51,-0.38,0.20
33,2025-05-17T13:58:24.440,37.4086270,-121.1091256,57.2,0.14,0.000,-0.014,0.998,0,0.51,-0.39,0.20
34,2025-05-17T13:58:24.480,37.4086270,-121.1091256,57.2,0.08,0.000,-0.014,0.997,0,0.51,-0.41,0.20
35,2025-05-17T13:58:24.520,37.4086270,-121.1091256,57.2,0.06,0.000,-0.013,0.998,0,0.50,-0.42,0.20
36,2025-05-17T13:58:24.560,37.4086270,-121.1091256,57.2,0.10,0.001,-0.013,0.997,0,0.49,-0.43,0.20
37,2025-05-17T13:58:24.600,37.4086270,-121.1091256,57.2,0.07,0.002,-0.013,0.998,0,0.49,-0.42,0.20
38,2025-05-17T13:58:24.640,37.4086270,-121.1091256,57.2,0.03,0.003,-0.014,0.999,0,0.48,-0.40,0.20
39,2025-05-17T13:58:24.680,37.4086270,-121.1091255,57.2,0.02,0.003,-0.014,0.999,0,0.48,-0.38,0.21
40,2025-05-17T13:58:24.720,37.4086270,-121.1091255,57.2,0.04,0.003,-0.015,0.999,0,0.48,-0.36,0.21
41,2025-05-17T13:58:24.760,37.4086270,-121.1091255,57.2,0.02,0.002,-0.015,0.998,0,0.49,-0.34,0.21
42,2025-05-17T13:58:24.800,37.4086270,-121.1091254,57.2,0.00,0.001,-0.015,0.998,0,0.49,-0.34,0.20
43,2025-05-17T13:58:24.840,37.4086270,-121.1091254,57.2,0.03,0.000,-0.014,0.997,0,0.50,-0.35,0.19
44,2025-05-17T13:58:24.880,37.4086269,-121.1091254,57.2,0.01,0.000,-0.014,0.997,0,0.50,-0.37,0.19
45,2025-05-17T13:58:24.920,37.4086269,-121.1091254,57.2,0.01,0.000,-0.014,0.998,0,0.50,-0.39,0.19
46,2025-05-17T13:58:24.960,37.4086269,-121.1091252,57.2,0.02,0.001,-0.014,0.998,0,0.50,-0.40,0.20
47,2025-05-17T13:58:25.000,37.4086269,-121.1091252,57.2,0.02,0.002,-0.014,0.998,0,0.50,-0.41,0.20
48,2025-05-17T13:58:25.040,37.4086269,-121.1091252,57.2,0.03,0.002,-0.014,0.998,0,0.49,-0.41,0.21
49,2025-05-17T13:58:25.080,37.4086269,-121.1091252,57.2,0.01,0.002,-0.014,0.998,0,0.48,-0.41,0.20
50,2025-05-17T13:58:25.120,37.4086268,-121.1091251,57.2,0.03,0.002,-0.014,0.998,0,0.48,-0.41,0.20
51,2025-05-17T13:58:25.160,37.4086268,-121.1091251,57.2,0.03,0.001,-0.015,0.998,0,0.49,-0.40,0.19
52,2025-05-17T13:58:25.200,37.4086268,-121.1091250,57.2,0.01,0.001,-0.015,0.998,0,0.50,-0.39,0.19
53,2025-05-17T13:58:25.240,37.4086268,-121.1091250,57.3,0.02,0.001,-0.015,0.999,0,0.51,-0.39,0.19
54,2025-05-17T13:58:25.280,37.4086268,-121.1091249,57.3,0.02,0.001,-0.014,0.999,0,0.51,-0.39,0.20
55,2025-05-17T13:58:25.320,37.4086268,-121.1091249,57.3,0.04,0.001,-0.014,0.998,0,0.52,-0.39,0.20
56,2025-05-17T13:58:25.360,37.4086267,-121.1091247,57.3,0.03,0.001,-0.014,0.998,0,0.51,-0.39,0.20
57,2025-05-17T13:58:25.400,37.4086267,-121.1091247,57.3,0.02,0.002,-0.014,0.998,0,0.50,-0.39,0.20
58,2025-05-17T13:58:25.440,37.4086267,-121.1091247,57.3,0.02,0.002,-0.014,0.997,0,0.49,-0.39,0.20
59,2025-05-17T13:58:25.480,37.4086267,-121.1091245,57.3,0.02,0.002,-0.014,0.998,0,0.49,-0.38,0.20
60,2025-05-17T13:58:25.520,37.4086267,-121.1091245,57.3,0.02,0.002,-0.014,0.998,0,0.49,-0.38,0.20
61,2025-05-17T13:58:25.560,37.4086266,-121.1091245,57.3,0.03,0.001,-0.014,0.998,0,0.49,-0.38,0.21
62,2025-05-17T13:58:25.600,37.4086266,-121.1091245,57.3,0.04,0.001,-0.015,0.999,0,0.49,-0.39,0.21
63,2025-05-17T13:58:25.640,37.4086266,-121.1091244,57.3,0.02,0.001,-0.014,0.998,0,0.50,-0.39,0.20
64,2025-05-17T13:58:25.680,37.4086266,-121.1091244,57.3,0.03,0.001,-0.014,0.999,0,0.51,-0.39,0.20
65,2025-05-17T13:58:25.720,37.4086266,-121.1091243,57.4,0.01,0.001,-0.014,0.999,0,0.51,-0.38,0.20
66,2025-05-17T13:58:25.760,37.4086266,-121.1091243,57.4,0.01,0.001,-0.014,0.998,0,0.51,-0.38,0.20
67,2025-05-17T13:58:25.800,37.4086266,-121.1091242,57.4,0.01,0.001,-0.013,0.998,0,0.51,-0.39,0.20
68,2025-05-17T13:58:25.840,37.4086266,-121.1091242,57.4,0.02,0.002,-0.013,0.998,0,0.50,-0.39,0.21
69,2025-05-17T13:58:25.880,37.4086266,-121.1091240,57.4,0.04,0.001,-0.013,0.998,0,0.50,-0.40,0.21
70,2025-05-17T13:58:25.920,37.4086265,-121.1091239,57.4,0.05,0.001,-0.014,0.998,0,0.50,-0.40,0.22
71,2025-05-17T13:58:25.960,37.4086265,-121.1091238,57.4,0.08,0.001,-0.014,0.999,0,0.50,-0.40,0.22
72,2025-05-17T13:58:26.000,37.4086265,-121.1091237,57.4,0.06,0.001,-0.014,0.999,0,0.50,-0.40,0.21
73,2025-05-17T13:58:26.040,37.4086264,-121.1091235,57.4,0.04,0.001,-0.014,0.999,0,0.50,-0.40,0.21
74,2025-05-17T13:58:26.080,37.4086264,-121.1091234,57.5,0.02,0.001,-0.014,1.000,0,0.50,-0.40,0.21
75,2025-05-17T13:58:26.120,37.4086264,-121.1091233,57.5,0.00,0.001,-0.014,1.000,0,0.51,-0.40,0.21
76,2025-05-17T13:58:26.160,37.4086263,-121.1091233,57.5,0.03,0.001,-0.014,0.999,0,0.51,-0.40,0.21
77,2025-05-17T13:58:26.200,37.4086263,-121.1091232,57.5,0.05,0.002,-0.014,0.999,0,0.51,-0.40,0.20
78,2025-05-17T13:58:26.240,37.4086263,-121.1091231,57.5,0.04,0.001,-0.014,0.999,0,0.51,-0.39,0.20
79,2025-05-17T13:58:26.280,37.4086263,-121.1091231,57.5,0.04,0.001,-0.014,0.999,0,0.51,-0.39,0.20
80,2025-05-17T13:58:26.320,37.4086263,-121.1091231,57.5,0.01,0.000,-0.014,0.999,0,0.50,-0.39,0.21
81,2025-05-17T13:58:26.360,37.4086263,-121.1091231,57.5,0.03,0.000,-0.014,0.999,0,0.49,-0.40,0.21
82,2025-05-17T13:58:26.400,37.4086263,-121.1091231,57.5,0.06,0.000,-0.014,0.999,0,0.48,-0.41,0.21
83,2025-05-17T13:58:26.440,37.4086263,-121.1091230,57.5,0.04,0.001,-0.014,0.999,0,0.47,-0.42,0.21
84,2025-05-17T13:58:26.480,37.4086263,-121.1091230,57.5,0.01,0.002,-0.014,0.999,0,0.47,-0.42,0.21
85,2025-05-17T13:58:26.520,37.4086263,-121.1091229,57.5,0.03,0.002,-0.015,0.999,0,0.47,-0.41,0.20
86,2025-05-17T13:58:26.560,37.4086262,-121.1091229,57.5,0.05,0.002,-0.015,1.000,0,0.49,-0.40,0.20
87,2025-05-17T13:58:26.600,37.4086262,-121.1091228,57.5,0.06,0.002,-0.015,0.999,0,0.50,-0.38,0.19
88,2025-05-17T13:58:26.640,37.4086262,-121.1091228,57.5,0.06,0.001,-0.014,0.998,0,0.52,-0.37,0.19
89,2025-05-17T13:58:26.680,37.4086262,-121.1091228,57.6,0.05,0.000,-0.014,0.998,0,0.52,-0.37,0.20
90,2025-05-17T13:58:26.720,37.4086263,-121.1091227,57.6,0.08,0.000,-0.013,0.998,0,0.51,-0.37,0.20
91,2025-05-17T13:58:26.760,37.4086262,-121.1091227,57.6,0.06,0.000,-0.013,0.998,0,0.49,-0.37,0.21
92,2025-05-17T13:58:26.800,37.4086262,-121.1091225,57.6,0.01,0.000,-0.014,0.999,0,0.48,-0.37,0.21
93,2025-05-17T13:58:26.840,37.4086261,-121.1091224,57.6,0.04,0.001,-0.014,0.999,0,0.48,-0.37,0.22
94,2025-05-17T13:58:26.880,37.4086261,-121.1091223,57.6,0.05,0.001,-0.015,0.999,0,0.49,-0.37,0.22
95,2025-05-17T13:58:26.920,37.4086261,-121.1091222,57.6,0.02,0.002,-0.015,0.999,0,0.50,-0.37,0.21
96,2025-05-17T13:58:26.960,37.4086261,-121.1091222,57.6,0.05,0.002,-0.014,0.999,0,0.51,-0.37,0.20
97,2025-05-17T13:58:27.000,37.4086261,-121.1091221,57.6,0.04,0.002,-0.014,0.999,0,0.50,-0.38,0.19
98,2025-05-17T13:58:27.040,37.4086260,-121.1091220,57.6,0.02,0.001,-0.014,0.998,0,0.49,-0.39,0.19
99,2025-05-17T13:58:27.080,37.4086259,-121.1091219,57.7,0.05,0.000,-0.015,0.999,0,0.48,-0.40,0.19
100,2025-05-17T13:58:27.120,37.4086259,-121.1091217,57.7,0.11,0.000,-0.015,0.999,0,0.49,-0.41,0.21
101,2025-05-17T13:58:27.160,37.4086259,-121.1091217,57.7,0.10,0.001,-0.014,0.999,0,0.50,-0.41,0.21
102,2025-05-17T13:58:27.200,37.4086259,-121.1091217,57.7,0.08,0.001,-0.014,0.999,0,0.51,-0.41,0.21
103,2025-05-17T13:58:27.240,37.4086260,-121.1091217,57.6,0.13,0.002,-0.013,0.999,0,0.52,-0.40,0.20
104,2025-05-17T13:58:27.280,37.4086261,-121.1091218,57.6,0.18,0.002,-0.013,0.999,0,0.50,-0.39,0.19
105,2025-05-17T13:58:27.320,37.4086261,-121.1091217,57.7,0.09,0.002,-0.013,0.999,0,0.46,-0.38,0.18
106,2025-05-17T13:58:27.360,37.4086260,-121.1091215,57.7,0.09,0.001,-0.014,0.999,0,0.44,-0.37,0.19
107,2025-05-17T13:58:27.400,37.4086259,-121.1091213,57.7,0.16,0.000,-0.015,0.998,0,0.43,-0.38,0.19
108,2025-05-17T13:58:27.440,37.4086259,-121.1091212,57.7,0.11,0.000,-0.015,0.998,0,0.44,-0.40,0.20
109,2025-05-17T13:58:27.480,37.4086260,-121.1091212,57.7,0.05,0.000,-0.015,0.998,0,0.50,-0.41,0.22
110,2025-05-17T13:58:27.520,37.4086260,-121.1091212,57.7,0.01,0.001,-0.015,0.997,0,0.54,-0.43,0.22
111,2025-05-17T13:58:27.560,37.4086260,-121.1091212,57.7,0.06,0.001,-0.015,0.998,0,0.54,-0.43,0.21
112,2025-05-17T13:58:27.600,37.4086260,-121.1091211,57.7,0.02,0.002,-0.015,0.998,0,0.55,-0.42,0.21
113,2025-05-17T13:58:27.640,37.4086259,-121.1091210,57.7,0.04,0.002,-0.014,0.999,0,0.55,-0.41,0.22
114,2025-05-17T13:58:27.680,37.4086259,-121.1091209,57.7,0.05,0.002,-0.014,0.999,0,0.54,-0.41,0.23
115,2025-05-17T13:58:27.720,37.4086259,-121.1091209,57.7,0.02,0.002,-0.014,0.999,0,0.55,-0.39,0.23
116,2025-05-17T13:58:27.760,37.4086259,-121.1091208,57.7,0.02,0.002,-0.013,1.000,0,0.54,-0.39,0.23
117,2025-05-17T13:58:27.800,37.4086259,-121.1091208,57.7,0.03,0.001,-0.013,0.999,0,0.52,-0.37,0.22
118,2025-05-17T13:58:27.840,37.4086259,-121.1091207,57.8,0.05,0.000,-0.014,1.000,0,0.49,-0.36,0.20
119,2025-05-17T13:58:27.880,37.4086259,-121.1091207,57.8,0.07,0.000,-0.014,0.999,0,0.46,-0.36,0.20
120,2025-05-17T13:58:27.920,37.4086259,-121.1091207,57.8,0.09,0.000,-0.014,0.998,0,0.45,-0.36,0.20
121,2025-05-17T13:58:27.960,37.4086259,-121.1091206,57.8,0.08,0.001,-0.014,0.998,0,0.44,-0.36,0.20
122,2025-05-17T13:58:28.000,37.4086259,-121.1091206,57.8,0.04,0.001,-0.014,0.998,0,0.44,-0.36,0.21
123,2025-05-17T13:58:28.040,37.4086259,-121.1091205,57.8,0.05,0.001,-0.014,0.998,0,0.47,-0.36,0.21
124,2025-05-17T13:58:28.080,37.4086259,-121.1091204,57.8,0.11,0.001,-0.014,0.998,0,0.47,-0.36,0.21
125,2025-05-17T13:58:28.120,37.4086259,-121.1091203,57.8,0.17,0.000,-0.015,0.998,0,0.47,-0.37,0.20
126,2025-05-17T13:58:28.160,37.4086258,-121.1091202,57.8,0.08,0.000,-0.015,0.998,0,0.49,-0.38,0.21
127,2025-05-17T13:58:28.200,37.4086258,-121.1091203,57.8,0.11,0.000,-0.015,0.998,0,0.48,-0.39,0.21
128,2025-05-17T13:58:28.240,37.4086258,-121.1091203,57.8,0.16,0.001,-0.014,0.997,0,0.49,-0.40,0.20
129,2025-05-17T13:58:28.280,37.4086258,-121.1091203,57.8,0.13,0.002,-0.014,0.997,0,0.49,-0.40,0.20
130,2025-05-17T13:58:28.320,37.4086258,-121.1091203,57.8,0.13,0.002,-0.012,0.998,0,0.46,-0.35,0.18
131,2025-05-17T13:58:28.360,37.4086259,-121.1091202,57.8,0.16,0.001,-0.011,0.997,0,0.45,-0.30,0.17
132,2025-05-17T13:58:28.400,37.4086259,-121.1091202,57.8,0.08,0.001,-0.012,0.997,0,0.45,-0.27,0.17
133,2025-05-17T13:58:28.440,37.4086258,-121.1091201,57.9,0.03,0.000,-0.012,0.996,0,0.45,-0.24,0.17
134,2025-05-17T13:58:28.480,37.4086258,-121.1091201,57.9,0.03,0.000,-0.011,0.998,0,0.50,-0.25,0.19
135,2025-05-17T13:58:28.520,37.4086258,-121.1091201,57.9,0.06,0.000,-0.012,0.998,0,0.55,-0.32,0.21
136,2025-05-17T13:58:28.560,37.4086259,-121.1091201,57.9,0.09,0.000,-0.012,0.998,0,0.57,-0.39,0.22
137,2025-05-17T13:58:28.600,37.4086259,-121.1091201,57.9,0.07,0.000,-0.012,0.998,0,0.57,-0.45,0.22
138,2025-05-17T13:58:28.640,37.4086258,-121.1091199,57.9,0.01,0.001,-0.013,0.998,0,0.56,-0.50,0.22
139,2025-05-17T13:58:28.680,37.4086258,-121.1091197,57.9,0.13,0.001,-0.014,0.997,0,0.52,-0.51,0.21
140,2025-05-17T13:58:28.720,37.4086258,-121.1091197,57.9,0.08,0.002,-0.014,0.998,0,0.49,-0.48,0.21
141,2025-05-17T13:58:28.760,37.4086258,-121.1091197,57.9,0.06,0.003,-0.014,0.998,0,0.47,-0.45,0.21
142,2025-05-17T13:58:28.800,37.4086258,-121.1091197,57.9,0.09,0.003,-0.014,0.998,0,0.47,-0.41,0.21
143,2025-05-17T13:58:28.840,37.4086259,-121.1091197,57.9,0.04,0.003,-0.014,0.999,0,0.46,-0.38,0.21
144,2025-05-17T13:58:28.880,37.4086258,-121.1091197,57.9,0.08,0.001,-0.014,0.999,0,0.46,-0.35,0.20
145,2025-05-17T13:58:28.920,37.4086259,-121.1091197,57.9,0.08,0.000,-0.014,0.999,0,0.47,-0.34,0.20
146,2025-05-17T13:58:28.960,37.4086259,-121.1091196,57.9,0.03,-0.001,-0.015,0.998,0,0.47,-0.34,0.20
147,2025-05-17T13:58:29.000,37.4086260,-121.1091196,57.9,0.07,-0.001,-0.015,0.998,0,0.48,-0.34,0.21
148,2025-05-17T13:58:29.040,37.4086260,-121.1091196,57.9,0.08,-0.001,-0.015,0.998,0,0.50,-0.37,0.21
149,2025-05-17T13:58:29.080,37.4086260,-121.1091195,57.9,0.03,0.000,-0.015,0.998,0,0.52,-0.40,0.21
150,2025-05-17T13:58:29.120,37.4086260,-121.1091195,57.9,0.05,0.001,-0.014,0.998,0,0.53,-0.42,0.20
151,2025-05-17T13:58:29.160,37.4086260,-121.1091195,57.9,0.06,0.002,-0.014,0.998,0,0.54,-0.44,0.19
152,2025-05-17T13:58:29.200,37.4086260,-121.1091195,57.9,0.03,0.002,-0.014,0.998,0,0.55,-0.45,0.19
153,2025-05-17T13:58:29.240,37.4086261,-121.1091195,57.9,0.08,0.002,-0.013,0.999,0,0.54,-0.43,0.19
154,2025-05-17T13:58:29.280,37.4086261,-121.1091195,58.0,0.06,0.002,-0.013,1.000,0,0.52,-0.41,0.20
155,2025-05-17T13:58:29.320,37.4086261,-121.1091194,58.0,0.03,0.002,-0.013,0.999,0,0.50,-0.40,0.22
156,2025-05-17T13:58:29.360,37.4086260,-121.1091192,58.0,0.10,0.001,-0.013,1.000,0,0.48,-0.38,0.23
157,2025-05-17T13:58:29.400,37.4086259,-121.1091194,58.0,0.12,0.001,-0.013,0.999,0,0.47,-0.38,0.23
158,2025-05-17T13:58:29.440,37.4086260,-121.1091195,58.0,0.14,0.000,-0.014,0.998,0,0.47,-0.39,0.23
159,2025-05-17T13:58:29.480,37.4086260,-121.1091195,58.0,0.08,0.000,-0.014,0.998,0,0.48,-0.40,0.22
160,2025-05-17T13:58:29.520,37.4086261,-121.1091196,58.0,0.10,0.000,-0.015,0.998,0,0.48,-0.40,0.21
161,2025-05-17T13:58:29.560,37.4086261,-121.1091194,58.0,0.08,0.001,-0.015,0.998,0,0.49,-0.40,0.20
162,2025-05-17T13:58:29.600,37.4086261,-121.1091192,58.0,0.07,0.001,-0.015,0.999,0,0.50,-0.39,0.20
163,2025-05-17T13:58:29.640,37.4086260,-121.1091192,58.0,0.09,0.002,-0.015,0.999,0,0.50,-0.38,0.20
164,2025-05-17T13:58:29.680,37.4086260,-121.1091192,58.0,0.07,0.002,-0.014,0.999,0,0.51,-0.37,0.20
165,2025-05-17T13:58:29.720,37.4086260,-121.1091192,58.0,0.01,0.002,-0.013,0.999,0,0.51,-0.36,0.20
166,2025-05-17T13:58:29.760,37.4086260,-121.1091192,58.0,0.07,0.001,-0.013,0.998,0,0.50,-0.35,0.21
167,2025-05-17T13:58:29.800,37.4086260,-121.1091194,58.0,0.04,0.000,-0.013,0.998,0,0.49,-0.35,0.21
168,2025-05-17T13:58:29.840,37.4086260,-121.1091192,58.0,0.02,0.000,-0.013,0.998,0,0.49,-0.35,0.21
169,2025-05-17T13:58:29.880,37.4086260,-121.1091192,58.0,0.02,0.000,-0.014,0.999,0,0.49,-0.36,0.21
170,2025-05-17T13:58:29.920,37.4086260,-121.1091192,58.0,0.01,0.000,-0.014,0.999,0,0.49,-0.38,0.22
171,2025-05-17T13:58:29.960,37.4086260,-121.1091192,58.0,0.03,0.000,-0.014,0.999,0,0.49,-0.40,0.22
172,2025-05-17T13:58:30.000,37.4086260,-121.1091192,58.0,0.03,0.001,-0.014,0.999,0,0.50,-0.41,0.21
173,2025-05-17T13:58:30.040,37.4086260,-121.1091192,58.0,0.04,0.001,-0.014,0.998,0,0.49,-0.42,0.21
174,2025-05-17T13:58:30.080,37.4086261,-121.1091192,58.0,0.06,0.001,-0.014,0.998,0,0.50,-0.42,0.20
175,2025-05-17T13:58:30.120,37.4086260,-121.1091191,58.0,0.02,0.002,-0.014,0.998,0,0.51,-0.41,0.20
176,2025-05-17T13:58:30.160,37.4086260,-121.1091191,58.0,0.01,0.002,-0.014,0.998,0,0.52,-0.40,0.21
177,2025-05-17T13:58:30.200,37.4086260,-121.1091191,58.0,0.02,0.001,-0.014,0.998,0,0.53,-0.39,0.21
178,2025-05-17T13:58:30.240,37.4086260,-121.1091190,58.0,0.01,0.001,-0.014,0.998,0,0.52,-0.39,0.22
179,2025-05-17T13:58:30.280,37.4086260,-121.1091190,58.0,0.01,0.001,-0.013,0.998,0,0.51,-0.39,0.21
180,2025-05-17T13:58:30.320,37.4086260,-121.1091190,58.0,0.01,0.001,-0.014,0.998,0,0.49,-0.39,0.20
181,2025-05-17T13:58:30.360,37.4086260,-121.1091189,58.0,0.02,0.001,-0.014,0.998,0,0.48,-0.39,0.19
182,2025-05-17T13:58:30.400,37.4086260,-121.1091189,58.0,0.02,0.001,-0.014,0.998,0,0.48,-0.38,0.19
183,2025-05-17T13:58:30.440,37.4086260,-121.1091190,58.0,0.03,0.001,-0.014,0.998,0,0.49,-0.38,0.19
184,2025-05-17T13:58:30.480,37.4086260,-121.1091189,57.9,0.03,0.000,-0.014,0.999,0,0.51,-0.39,0.19
185,2025-05-17T13:58:30.520,37.4086261,-121.1091188,57.9,0.01,0.000,-0.013,0.999,0,0.52,-0.42,0.20
186,2025-05-17T13:58:30.560,37.4086261,-121.1091188,57.9,0.05,0.000,-0.013,1.000,0,0.52,-0.44,0.21
187,2025-05-17T13:58:30.600,37.4086261,-121.1091187,58.0,0.04,0.000,-0.014,0.999,0,0.51,-0.47,0.21
188,2025-05-17T13:58:30.640,37.4086261,-121.1091187,57.9,0.02,0.001,-0.014,0.999,0,0.51,-0.47,0.20
189,2025-05-17T13:58:30.680,37.4086261,-121.1091187,57.9,0.03,0.001,-0.015,0.998,0,0.51,-0.46,0.20
190,2025-05-17T13:58:30.720,37.4086261,-121.1091187,57.9,0.03,0.002,-0.015,0.997,0,0.52,-0.44,0.19
191,2025-05-17T13:58:30.760,37.4086261,-121.1091187,57.9,0.01,0.002,-0.014,0.997,0,0.54,-0.41,0.18
192,2025-05-17T13:58:30.800,37.4086261,-121.1091187,57.9,0.04,0.001,-0.013,0.998,0,0.55,-0.38,0.18
193,2025-05-17T13:58:30.840,37.4086261,-121.1091187,57.9,0.04,0.001,-0.012,0.997,0,0.54,-0.37,0.19
194,2025-05-17T13:58:30.880,37.4086261,-121.1091187,57.9,0.01,0.001,-0.012,0.998,0,0.52,-0.37,0.21
195,2025-05-17T13:58:30.920,37.4086260,-121.1091186,57.9,0.01,0.000,-0.012,0.998,0,0.48,-0.39,0.22
196,2025-05-17T13:58:30.960,37.4086260,-121.1091186,57.9,0.02,0.000,-0.013,0.998,0,0.45,-0.42,0.23
197,2025-05-17T13:58:31.000,37.4086260,-121.1091186,57.9,0.02,0.000,-0.015,0.999,0,0.43,-0.43,0.23
198,2025-05-17T13:58:31.040,37.4086260,-121.1091186,57.9,0.01,0.001,-0.016,0.998,0,0.44,-0.44,0.23
199,2025-05-17T13:58:31.080,37.4086261,-121.1091185,57.9,0.03,0.001,-0.016,0.999,0,0.47,-0.45,0.21
200,2025-05-17T13:58:31.120,37.4086260,-121.1091185,57.9,0.02,0.002,-0.016,0.999,0,0.51,-0.43,0.19
201,2025-05-17T13:58:31.160,37.4086260,-121.1091185,57.9,0.04,0.002,-0.015,0.999,0,0.55,-0.42,0.18
202,2025-05-17T13:58:31.200,37.4086260,-121.1091185,57.9,0.03,0.002,-0.014,0.999,0,0.57,-0.40,0.17
203,2025-05-17T13:58:31.240,37.4086260,-121.1091185,57.9,0.03,0.001,-0.012,0.999,0,0.58,-0.38,0.17
204,2025-05-17T13:58:31.280,37.4086261,-121.1091184,57.9,0.05,0.000,-0.012,0.999,0,0.56,-0.36,0.18
205,2025-05-17T13:58:31.320,37.4086261,-121.1091184,57.9,0.02,0.000,-0.012,0.999,0,0.53,-0.37,0.19
206,2025-05-17T13:58:31.360,37.4086260,-121.1091184,57.9,0.05,0.000,-0.012,0.998,0,0.49,-0.38,0.21
207,2025-05-17T13:58:31.400,37.4086260,-121.1091184,57.9,0.02,0.000,-0.013,0.998,0,0.47,-0.40,0.22
208,2025-05-17T13:58:31.440,37.4086260,-121.1091183,57.9,0.00,0.001,-0.015,0.999,0,0.46,-0.42,0.22
209,2025-05-17T13:58:31.480,37.4086261,-121.1091183,57.9,0.05,0.002,-0.015,0.998,0,0.46,-0.43,0.21
210,2025-05-17T13:58:31.520,37.4086261,-121.1091183,57.9,0.04,0.002,-0.016,0.999,0,0.47,-0.43,0.20
211,2025-05-17T13:58:31.560,37.4086260,-121.1091183,57.9,0.01,0.002,-0.015,0.999,0,0.49,-0.42,0.18
