loggingTime(txt),loggingSample(N),locationTimestamp_since1970(s),locationLatitude(WGS84),locationLongitude(WGS84),locationAltitude(m),locationSpeed(m/s),locationSpeedAccuracy(m/s),locationCourse(°),locationCourseAccuracy(°),locationVerticalAccuracy(m),locationHorizontalAccuracy(m),locationFloor(Z),locationHeadingTimestamp_since1970(s),locationHeadingX(µT),locationHeadingY(µT),locationHeadingZ(µT),locationTrueHeading(°),locationMagneticHeading(°),locationHeadingAccuracy(°),accelerometerTimestamp_sinceReboot(s),accelerometerAccelerationX(G),accelerometerAccelerationY(G),accelerometerAccelerationZ(G),gyroTimestamp_sinceReboot(s),gyroRotationX(rad/s),gyroRotationY(rad/s),gyroRotationZ(rad/s),magnetometerTimestamp_sinceReboot(s),magnetometerX(µT),magnetometerY(µT),magnetometerZ(µT),motionTimestamp_sinceReboot(s),motionYaw(rad),motionRoll(rad),motionPitch(rad),motionRotationRateX(rad/s),motionRotationRateY(rad/s),motionRotationRateZ(rad/s),motionUserAccelerationX(G),motionUserAccelerationY(G),motionUserAccelerationZ(G),motionAttitudeReferenceFrame(txt),motionQuaternionX(R),motionQuaternionY(R),motionQuaternionZ(R),motionQuaternionW(R),motionGravityX(G),motionGravityY(G),motionGravityZ(G),motionMagneticFieldX(µT),motionMagneticFieldY(µT),motionMagneticFieldZ(µT),motionHeading(°),motionMagneticFieldCalibrationAccuracy(Z),pedometerStartDate(txt),pedometerNumberofSteps(N),pedometerAverageActivePace(s/m),pedometerCurrentPace(s/m),pedometerCurrentCadence(steps/s),pedometerDistance(m),pedometerFloorAscended(N),pedometerFloorDescended(N),pedometerEndDate(txt),altimeterTimestamp_sinceReboot(s),altimeterReset(bool),altimeterRelativeAltitude(m),altimeterPressure(kPa),IP_Timestamp_since1970(s),IP_en0(txt),IP_pdp_ip0(txt),deviceID(txt),deviceOrientationTimeStamp_since1970(s),deviceOrientation(Z),batteryTimeStamp_since1970(s),batteryState(R),batteryLevel(Z),label(N)
2023-06-16T18:48:46.595-07:00,248,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.580702,35.37278747558594,-29.12591361999512,67.85317993164062,220.8445129394531,207.7605133056641,26.13675308227539,2983.435436791667,0.05596923828125,0.065185546875,-0.94183349609375,2983.434190791667,0.05635222047567368,0.02543984539806843,0.03331827372312546,2983.416986791667,-124.0150756835938,28.24618530273438,-265.9183959960938,2983.403035791667,1.095719651298713,0.0436191261465619,-0.02116369492395502,0.04681920260190964,0.04463681578636169,0.02422434836626053,-0.02581898495554924,0.04269598424434662,0.1245880722999573,XArbitraryCorrectedZVertical,-0.02038901144275472,0.01310476017554025,0.5205114849687348,0.8535105181164407,0.04359553009271622,0.02116211503744125,-0.9988251328468323,35.04698944091797,-29.32399749755859,68.43011474609375,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.630-07:00,249,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.620556,35.005859375,-29.66403961181641,68.33438110351562,220.7931976318359,207.7091979980469,26.13525199890137,2983.469084791667,0.1235809326171875,0.0509185791015625,-0.960296630859375,2983.467838791667,0.05179688334465027,-0.005566006526350975,0.02209677919745445,2983.447453791667,-123.5668792724609,27.86506652832031,-265.7244567871094,2983.462853791667,1.097070170016936,0.04489448567614097,-0.01769261256140558,0.0602124035358429,-0.004078131169080734,0.01690616086125374,0.06616587936878204,0.02748965099453926,0.05462217330932617,XArbitraryCorrectedZVertical,-0.01924985660030649,0.01454005816543431,0.5211165918166846,0.8531445537762321,0.04487238079309464,0.01769168861210346,-0.9988360404968262,35.005859375,-29.66403961181641,68.33438110351562,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.665-07:00,250,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.660528,36.07161712646484,-29.42002105712891,66.84747314453125,220.7750244140625,207.6910247802734,26.13325309753418,2983.502733791667,0.1089324951171875,0.04681396484375,-1.0537109375,2983.501486791667,0.02950596064329147,-0.01071789208799601,0.003492203075438738,2983.477920791667,-123.7046051025391,27.84988403320312,-266.1939697265625,2983.462853791667,1.097070170016936,0.04489448567614097,-0.01769261256140558,0.0602124035358429,-0.004078131169080734,0.01690616086125374,0.06616587936878204,0.02748965099453926,0.05462217330932617,XArbitraryCorrectedZVertical,-0.01924985660030649,0.01454005816543431,0.5211165918166846,0.8531445537762321,0.04487238079309464,0.01769168861210346,-0.9988360404968262,35.005859375,-29.66403961181641,68.33438110351562,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.695-07:00,251,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.680315,36.09542846679688,-29.4523868560791,66.67626953125,220.7806854248047,207.6966857910156,26.13231468200684,2983.536380791667,0.000732421875,0.0489654541015625,-1.020462036132812,2983.535134791667,0.03018213622272015,-0.01212963368743658,0.004539890680462122,2983.508386791667,-123.7142028808594,27.69598388671875,-266.2577819824219,2983.522672791667,1.097179104436675,0.04413428954014984,-0.01494823798137165,0.03325052186846733,-0.01785310730338097,-0.003216577926650643,0.006925672292709351,0.0145781422033906,-0.02467542886734009,XArbitraryCorrectedZVertical,-0.01788217735402688,0.01493032742725038,0.5212020412811305,0.8531152261509428,0.04411503300070763,0.01494768168777227,-0.9989145994186401,36.09542846679688,-29.4523868560791,66.67626953125,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.732-07:00,252,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.720185,35.84732818603516,-29.43930435180664,67.38534545898438,220.7813262939453,207.6973266601562,26.13024520874023,2983.570028791667,-0.0474090576171875,0.05712890625,-0.956207275390625,2983.568782791667,0.031385887414217,0.008773517794907093,0.02254578843712807,2983.569316791667,-123.1329956054688,28.160400390625,-266.8526000976562,2983.522672791667,1.097179104436675,0.04413428954014984,-0.01494823798137165,0.03325052186846733,-0.01785310730338097,-0.003216577926650643,0.006925672292709351,0.0145781422033906,-0.02467542886734009,XArbitraryCorrectedZVertical,-0.01788217735402688,0.01493032742725038,0.5212020412811305,0.8531152261509428,0.04411503300070763,0.01494768168777227,-0.9989145994186401,36.09542846679688,-29.4523868560791,66.67626953125,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.765-07:00,253,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.760134,36.05008697509766,-29.29877853393555,67.16702270507812,220.7306213378906,207.6466217041016,26.12869834899902,2983.60367825,-0.0265655517578125,0.0694427490234375,-0.875213623046875,2983.60243225,0.06420189142227173,0.03498940914869308,0.04471980035305023,2983.59978125,-123.0768127441406,28.10304260253906,-266.7731323242188,2983.582491791667,1.097631282244145,0.04397812167566748,-0.01287204340880161,0.04147301986813545,0.01552152074873447,0.02798838168382645,-0.08932462334632874,0.05245125293731689,0.04707658290863037,XArbitraryCorrectedZVertical,-0.01695951226746378,0.01540122178527631,0.5214195368596061,0.8529928029694909,0.04396030306816101,0.01287168823182583,-0.9989503622055054,36.15110778808594,-29.30316162109375,67.155517578125,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.810-07:00,254,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.800043,35.81912994384766,-29.40785026550293,67.4564208984375,220.6448669433594,207.5608673095703,26.12740707397461,2983.63732625,0.04931640625,0.0755615234375,-0.87884521484375,2983.63607925,0.0938897430896759,0.03111770562827587,0.04745353385806084,2983.63024625,-123.1147003173828,28.21038818359375,-266.85791015625,2983.582491791667,1.097631282244145,0.04397812167566748,-0.01287204340880161,0.04147301986813545,0.01552152074873447,0.02798838168382645,-0.08932462334632874,0.05245125293731689,0.04707658290863037,XArbitraryCorrectedZVertical,-0.01695951226746378,0.01540122178527631,0.5214195368596061,0.8529928029694909,0.04396030306816101,0.01287168823182583,-0.9989503622055054,36.15110778808594,-29.30316162109375,67.155517578125,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.830-07:00,255,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.819965,36.36129760742188,-29.20500755310059,66.81329345703125,220.6078033447266,207.5238037109375,26.1267261505127,2983.67097325,0.166473388671875,0.0708465576171875,-0.91131591796875,2983.66972725,0.1114149391651154,-0.02204564772546291,0.02861966006457806,2983.66070925,-122.6985015869141,27.9586181640625,-267.2293090820312,2983.64231125,1.099757586193351,0.04572008677431743,-0.00835201427748075,0.09792322665452957,0.01469998620450497,0.04007520526647568,0.01646179705858231,0.07157368957996368,0.08273673057556152,XArbitraryCorrectedZVertical,-0.01550461801382766,0.0173065906936334,0.5223614114514924,0.8524075677907279,0.04570256546139717,0.008351917378604412,-0.998920202255249,35.81912994384766,-29.40785026550293,67.4564208984375,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.865-07:00,256,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.859789,36.49198150634766,-29.56728363037109,66.68637084960938,220.5860900878906,207.5020904541016,26.12580299377441,2983.70462125,0.202484130859375,0.049774169921875,-1.088943481445312,2983.70337525,0.09377416223287582,-0.02703294903039932,-0.003626160090789199,2983.69117625,-123.0035552978516,27.69461059570312,-266.8757934570312,2983.64231125,1.099757586193351,0.04572008677431743,-0.00835201427748075,0.09792322665452957,0.01469998620450497,0.04007520526647568,0.01646179705858231,0.07157368957996368,0.08273673057556152,XArbitraryCorrectedZVertical,-0.01550461801382766,0.0173065906936334,0.5223614114514924,0.8524075677907279,0.04570256546139717,0.008351917378604412,-0.998920202255249,35.81912994384766,-29.40785026550293,67.4564208984375,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.899-07:00,257,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.879773,36.67972564697266,-29.61516761779785,66.0953369140625,220.6044616699219,207.5204620361328,26.12553405761719,2983.73827025,0.0096893310546875,0.0218963623046875,-1.117462158203125,2983.73702425,0.06078691780567169,-0.04984984919428825,-0.007138869725167751,2983.72164225,-122.6849822998047,27.62759399414062,-267.9196166992188,2983.70212925,1.100545603320907,0.04449283351926913,-0.002269783427104785,0.0917295515537262,-0.02996798604726791,-0.009657599031925201,0.170442059636116,0.05305865406990051,-0.06340068578720093,XArbitraryCorrectedZVertical,-0.01259924805541572,0.01836755690033714,0.5227685498179513,0.8521835411397791,0.04447804018855095,0.002269781427457929,-0.9990077614784241,36.73014831542969,-29.57485198974609,65.86318969726562,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.934-07:00,258,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.919627,37.31882476806641,-29.47986030578613,64.928466796875,220.6371307373047,207.5531311035156,26.12494468688965,2983.77191825,-0.086029052734375,-0.003204345703125,-1.137649536132812,2983.77067125,0.02037904039025307,-0.06568393856287003,0.02088024839758873,2983.75210725,-121.9409027099609,27.90892028808594,-268.99169921875,2983.76194825,1.099731918048939,0.04157364745957214,0.001316599143408044,0.02752992697060108,-0.06793607026338577,0.009178819134831429,-0.1179470792412758,0.01636183261871338,-0.1328687071800232,XArbitraryCorrectedZVertical,-0.01030070493957085,0.01806538793892546,0.5224715998717041,0.8524030936470589,0.04156163707375526,-0.001316598732955754,-0.9991350769996643,36.93122863769531,-29.44674873352051,65.19332885742188,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:46.964-07:00,259,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.959458,36.86221313476562,-29.44766426086426,65.39111328125,220.5893402099609,207.5053405761719,26.12455177307129,2983.80556525,-0.0041046142578125,-0.0054779052734375,-1.103164672851562,2983.80431925,-0.0005283711361698806,-0.01698617450892925,0.04618640244007111,2983.78257225,-122.1969909667969,28.04196166992188,-268.8294372558594,2983.76194825,1.099731918048939,0.04157364745957214,0.001316599143408044,0.02752992697060108,-0.06793607026338577,0.009178819134831429,-0.1179470792412758,0.01636183261871338,-0.1328687071800232,XArbitraryCorrectedZVertical,-0.01030070493957085,0.01806538793892546,0.5224715998717041,0.8524030936470589,0.04156163707375526,-0.001316598732955754,-0.9991350769996643,36.93122863769531,-29.44674873352051,65.19332885742188,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.011-07:00,260,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966526.999561,37.32182312011719,-29.51392936706543,64.2239990234375,220.4974822998047,207.4134826660156,26.12405586242676,2983.83921425,0.0202484130859375,-0.0172271728515625,-1.041580200195312,2983.83796825,0.003351588267832994,0.02870328351855278,0.0412699431180954,2983.81303725,-122.0149230957031,28.09808349609375,-269.26806640625,2983.82176725,1.101561531256348,0.03930078712834915,0.0016833428512187,-0.003206888679414988,0.01401924062520266,0.04158692061901093,-0.02653421089053154,-0.01233941689133644,-0.08396446704864502,XArbitraryCorrectedZVertical,-0.009566356760129837,0.01718374012425056,0.5232655505081123,0.8519427418556468,0.03929061442613602,-0.001683342037722468,-0.9992263913154602,36.70554351806641,-29.63002967834473,64.82916259765625,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.034-07:00,261,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.019299,37.37689971923828,-29.44021034240723,64.32565307617188,220.4625549316406,207.3785552978516,26.12367820739746,2983.87286225,0.039215087890625,-0.022125244140625,-0.9930267333984375,2983.87161625,0.01599707640707493,0.011925901286304,0.01942136883735657,2983.87396725,-123.6235198974609,27.5479736328125,-267.3845825195312,2983.82176725,1.101561531256348,0.03930078712834915,0.0016833428512187,-0.003206888679414988,0.01401924062520266,0.04158692061901093,-0.02653421089053154,-0.01233941689133644,-0.08396446704864502,XArbitraryCorrectedZVertical,-0.009566356760129837,0.01718374012425056,0.5232655505081123,0.8519427418556468,0.03929061442613602,-0.001683342037722468,-0.9992263913154602,36.70554351806641,-29.63002967834473,64.82916259765625,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.069-07:00,262,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.059104,36.72276306152344,-29.59480667114258,65.48089599609375,220.4382629394531,207.3542633056641,26.12252044677734,2983.90651025,0.0521392822265625,-0.02099609375,-0.9806060791015625,2983.90526325,0.0271232295781374,-0.006344715133309364,0.002218146808445454,2983.90443125,-122.73876953125,27.6552734375,-268.70654296875,2983.88158625,1.103150703304933,0.04029777465561703,0.002150571217954573,0.01454083528369665,0.0009050583466887474,0.006457775831222534,0.009762108325958252,-0.0111092496663332,-0.01201409101486206,XArbitraryCorrectedZVertical,-0.009642260310882363,0.01772300501540816,0.5239414050314263,0.8515152157597523,0.04028677567839622,-0.002150569576770067,-0.9991858601570129,36.93701934814453,-29.62823486328125,65.27810668945312,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.099-07:00,263,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.079101,36.76939392089844,-29.50437355041504,65.39749145507812,220.4429931640625,207.3589935302734,26.12163925170898,2983.94015725,0.02545166015625,-0.0300140380859375,-0.9928436279296875,2983.93891125,0.03382907062768936,-0.01009844057261944,0.0002775013854261488,2983.93489625,-122.3327026367188,27.572509765625,-269.1398620605469,2983.88158625,1.103150703304933,0.04029777465561703,0.002150571217954573,0.01454083528369665,0.0009050583466887474,0.006457775831222534,0.009762108325958252,-0.0111092496663332,-0.01201409101486206,XArbitraryCorrectedZVertical,-0.009642260310882363,0.01772300501540816,0.5239414050314263,0.8515152157597523,0.04028677567839622,-0.002150569576770067,-0.9991858601570129,36.93701934814453,-29.62823486328125,65.27810668945312,-1,2,null,0,0,0,0,0,0,0,null,2980.177944,0,-0.8164768,101.2207,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.134-07:00,264,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.118991,36.89824676513672,-29.76604843139648,64.704345703125,220.4558258056641,207.371826171875,26.11905860900879,2983.97380625,0.0052032470703125,-0.027740478515625,-0.9747161865234375,2983.97256025,0.02787690423429012,-0.00729280011728406,0.00777776213362813,2983.96536125,-122.1808319091797,27.66203308105469,-268.61962890625,2983.94140425,1.102950834490014,0.03969377485968658,0.003645774093451535,0.01984862051904202,-0.01744611375033855,-0.004590527154505253,-0.0142313688993454,-0.02636820450425148,0.006362020969390869,XArbitraryCorrectedZVertical,-0.008845626299979276,0.01785839969477244,0.5238712516352986,0.8515642574449324,0.03968308866024017,-0.00364576606079936,-0.9992056488990784,36.90155792236328,-29.74274063110352,64.85330200195312,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.176-07:00,265,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.158864,36.96536254882812,-29.8972282409668,64.93353271484375,220.4497985839844,207.3657989501953,26.11301231384277,2984.00745425,0.024993896484375,-0.0234527587890625,-0.971588134765625,2984.00620825,0.02555808983743191,0.003508981084451079,0.02079476043581963,2983.99582625,-122.529052734375,27.46090698242188,-268.6414489746094,2984.00122325,1.10304155749778,0.03918260115786738,0.004916883386298798,0.008904778398573399,-0.001912407111376524,0.01255578361451626,-0.02003752812743187,-0.01746771112084389,0.07388168573379517,XArbitraryCorrectedZVertical,-0.008171303428614942,0.01797328817333092,0.5239220224309888,0.8515373052668552,0.03917210176587105,-0.004916863515973091,-0.9992203712463379,36.96536254882812,-29.8972282409668,64.93353271484375,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.211-07:00,266,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.198826,37.2308349609375,-30.12129592895508,64.134521484375,220.4155578613281,207.3315582275391,26.10864067077637,2984.04110225,0.061614990234375,-0.0300750732421875,-0.9907379150390625,2984.03985525,0.02368269301950932,0.01323324721306562,0.02610057592391968,2984.02629125,-122.6503295898438,27.27532958984375,-269.0706481933594,2984.00122325,1.10304155749778,0.03918260115786738,0.004916883386298798,0.008904778398573399,-0.001912407111376524,0.01255578361451626,-0.02003752812743187,-0.01746771112084389,0.07388168573379517,XArbitraryCorrectedZVertical,-0.008171303428614942,0.01797328817333092,0.5239220224309888,0.8515373052668552,0.03917210176587105,-0.004916863515973091,-0.9992203712463379,36.96536254882812,-29.8972282409668,64.93353271484375,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.233-07:00,267,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.218753,37.48374176025391,-29.97113800048828,64.15130615234375,220.3948669433594,207.3108673095703,26.10610008239746,2984.07475025,0.0633087158203125,-0.0387115478515625,-0.994110107421875,2984.07350425,0.01775342971086502,0.01125425193458796,0.02316337637603283,2984.05675625,-121.7582855224609,27.412109375,-269.6929321289062,2984.06104225,1.104029189449652,0.03943620144171167,0.00615098793728928,0.0141172967851162,0.008019927889108658,0.01793015375733376,0.02896471694111824,-0.03394908085465431,0.01894849538803101,XArbitraryCorrectedZVertical,-0.007721348828441791,0.01840068426320636,0.5243508754888198,0.8512684083753594,0.03942523524165154,-0.006150949280709028,-0.9992035627365112,37.48374176025391,-29.97113800048828,64.15130615234375,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.268-07:00,268,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.258595,37.23046112060547,-30.06200790405273,64.6317138671875,220.3575286865234,207.2735290527344,26.09953308105469,2984.10839825,0.0479736328125,-0.032928466796875,-0.9940643310546875,2984.10715225,0.01889965496957302,-0.01232351176440716,0.02018995583057404,2984.08722125,-121.7811279296875,27.31301879882812,-269.9113159179688,2984.06104225,1.104029189449652,0.03943620144171167,0.00615098793728928,0.0141172967851162,0.008019927889108658,0.01793015375733376,0.02896471694111824,-0.03394908085465431,0.01894849538803101,XArbitraryCorrectedZVertical,-0.007721348828441791,0.01840068426320636,0.5243508754888198,0.8512684083753594,0.03942523524165154,-0.006150949280709028,-0.9992035627365112,37.48374176025391,-29.97113800048828,64.15130615234375,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.303-07:00,269,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.298466,37.08482360839844,-30.32553863525391,64.50579833984375,220.3303680419922,207.2463684082031,26.09199905395508,2984.14204625,0.038726806640625,-0.0295562744140625,-0.9888153076171875,2984.14080025,0.007967911660671234,-0.01333524659276009,0.01502182614058256,2984.11768725,-122.3975067138672,27.05891418457031,-268.9597778320312,2984.12086125,1.104908376800711,0.03913347391498239,0.007627661150834808,0.01631442457437515,-0.01843410171568394,0.01183464191854,0.01320010051131248,-0.01835806295275688,-0.04268008470535278,XArbitraryCorrectedZVertical,-0.007021607559359767,0.01865581472510299,0.5247371457236909,0.8510309535493747,0.03912234678864479,-0.007627587299793959,-0.9992052912712097,37.02387237548828,-30.20547676086426,64.57321166992188,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.338-07:00,270,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.318468,37.25164031982422,-30.19241523742676,64.64645385742188,220.3193969726562,207.2353973388672,26.08757400512695,2984.17569425,0.0093536376953125,-0.0318603515625,-0.9532470703125,2984.17444725,0.01080737356096506,-0.006849916651844978,0.01742825843393803,2984.17861725,-122.0824432373047,27.02481079101562,-269.1731567382812,2984.12086125,1.104908376800711,0.03913347391498239,0.007627661150834808,0.01631442457437515,-0.01843410171568394,0.01183464191854,0.01320010051131248,-0.01835806295275688,-0.04268008470535278,XArbitraryCorrectedZVertical,-0.007021607559359767,0.01865581472510299,0.5247371457236909,0.8510309535493747,0.03912234678864479,-0.007627587299793959,-0.9992052912712097,37.02387237548828,-30.20547676086426,64.57321166992188,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.380-07:00,271,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.378177,36.94515991210938,-30.40919876098633,64.76687622070312,220.2795257568359,207.1955261230469,26.0745735168457,2984.20934225,0.001373291015625,-0.02899169921875,-0.9519500732421875,2984.20809625,0.005328985396772623,-0.005306880921125412,0.01807514019310474,2984.17861725,-122.0824432373047,27.02481079101562,-269.1731567382812,2984.18067925,1.105536393424582,0.03839787453579925,0.008875123604297994,0.02266558818519115,-0.01546906866133213,0.01146405376493931,-0.02788882330060005,-0.02556401118636131,0.01719838380813599,XArbitraryCorrectedZVertical,-0.006303605014594453,0.01866804231810159,0.525015758603722,0.8508643610546064,0.03838692605495453,-0.008875006809830666,-0.999223530292511,37.24615478515625,-30.30697441101074,64.63644409179688,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.410-07:00,272,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.398174,37.35318756103516,-30.44339179992676,64.36392211914062,220.2644500732422,207.1804504394531,26.07052421569824,2984.24299025,0.0118560791015625,-0.0305938720703125,-0.9426422119140625,2984.24174425,0.01689349673688412,0.00478303711861372,0.01763145811855793,2984.23954925,-122.2527313232422,26.82473754882812,-269.1110229492188,2984.18067925,1.105536393424582,0.03839787453579925,0.008875123604297994,0.02266558818519115,-0.01546906866133213,0.01146405376493931,-0.02788882330060005,-0.02556401118636131,0.01719838380813599,XArbitraryCorrectedZVertical,-0.006303605014594453,0.01866804231810159,0.525015758603722,0.8508643610546064,0.03838692605495453,-0.008875006809830666,-0.999223530292511,37.24615478515625,-30.30697441101074,64.63644409179688,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
2023-06-16T18:48:47.438-07:00,273,0,0,0,0,0,-1,0,-1,-1,-1,0,1686966527.418263,37.36771392822266,-30.37599563598633,64.43896484375,220.2506256103516,207.1666259765625,26.0665454864502,2984.27663825,0.0156707763671875,-0.02899169921875,-0.94171142578125,2984.27539225,0.02513145282864571,0.01384071446955204,0.01573235727846622,2984.27001525,-122.8264312744141,26.50242614746094,-268.7785949707031,2984.24049825,1.106275091927933,0.03792260502671527,0.01035532442314041,0.02477987110614777,-0.0009684236720204353,0.01259936019778252,-0.03136540204286575,-0.02490785345435143,0.05676835775375366,XArbitraryCorrectedZVertical,-0.005556009964316903,0.01885224985358371,0.5253415347514671,0.850664456275057,0.03791148215532303,-0.01035513915121555,-0.9992274641990662,37.19756317138672,-30.49184417724609,64.52243041992188,-1,2,null,0,0,0,0,0,0,0,null,2981.240987,0,-0.8032656,101.2206,1686966518.285211,10.0.0.170,10.104.71.52,my_iOS_device,0,5,1686966518.266153,1,0.38,0
